category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
anti-social-behaviour,Force,"{'latitude': '51.651879', 'street': {'id': 1936115, 'name': 'On or near Warren Grove'}, 'longitude': '-0.255581'}",,,,118832106,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662997', 'street': {'id': 1935257, 'name': 'On or near The Pines'}, 'longitude': '-0.286979'}",,,,118832098,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.668593', 'street': {'id': 1935448, 'name': 'On or near Aycliffe Road'}, 'longitude': '-0.282863'}",,,,118832093,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.651683', 'street': {'id': 1935688, 'name': 'On or near Cedars Close'}, 'longitude': '-0.273369'}",,,,118832083,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.669864', 'street': {'id': 1935136, 'name': 'On or near Tuxford Close'}, 'longitude': '-0.292359'}",,,,118832000,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662997', 'street': {'id': 1935257, 'name': 'On or near The Pines'}, 'longitude': '-0.286979'}",,,,118831988,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.642690', 'street': {'id': 1934877, 'name': 'On or near Rodgers Close'}, 'longitude': '-0.301041'}",,,,118832071,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667279', 'street': {'id': 1935075, 'name': 'On or near Tallis Way'}, 'longitude': '-0.294539'}",,,,118833059,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.669870', 'street': {'id': 1935380, 'name': 'On or near Allerton Road'}, 'longitude': '-0.285360'}",,,,118831891,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.657380', 'street': {'id': 1935776, 'name': 'On or near Petrol Station'}, 'longitude': '-0.271215'}",,,,118832059,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.655573', 'street': {'id': 1935978, 'name': 'On or near Kenilworth Close'}, 'longitude': '-0.262147'}",,,,118832051,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.657287', 'street': {'id': 1936095, 'name': 'On or near Warwick Road'}, 'longitude': '-0.256457'}",,,,118832038,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659354', 'street': {'id': 1935762, 'name': 'On or near Brook Close'}, 'longitude': '-0.271545'}",,,,118831355,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.660274', 'street': {'id': 1936089, 'name': 'On or near York Crescent'}, 'longitude': '-0.255331'}",,,,118833057,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.660274', 'street': {'id': 1936089, 'name': 'On or near York Crescent'}, 'longitude': '-0.255331'}",,,,118833055,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.653338', 'street': {'id': 1935528, 'name': 'On or near Parking Area'}, 'longitude': '-0.279493'}",,,,118831559,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667999', 'street': {'id': 1935459, 'name': 'On or near Supermarket'}, 'longitude': '-0.282828'}",,,,118831555,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.650761', 'street': {'id': 1936005, 'name': 'On or near Parking Area'}, 'longitude': '-0.260220'}",,,,118832380,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.655025', 'street': {'id': 1936003, 'name': 'On or near Manor Way'}, 'longitude': '-0.260982'}",,,,118832334,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.663602', 'street': {'id': 1935422, 'name': 'On or near Beech Drive'}, 'longitude': '-0.283485'}",,,,118832012,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.642690', 'street': {'id': 1934877, 'name': 'On or near Rodgers Close'}, 'longitude': '-0.301041'}",,,,118831982,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662997', 'street': {'id': 1935257, 'name': 'On or near The Pines'}, 'longitude': '-0.286979'}",,,,118831963,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659578', 'street': {'id': 1935926, 'name': 'On or near Petrol Station'}, 'longitude': '-0.264770'}",,,,118832277,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.656507', 'street': {'id': 1936096, 'name': 'On or near Corfe Close'}, 'longitude': '-0.256617'}",,,,118833276,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.649757', 'street': {'id': 1935902, 'name': 'On or near Sandringham Close'}, 'longitude': '-0.265318'}",,,,118831565,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.664460', 'street': {'id': 1935672, 'name': 'On or near Winstre Road'}, 'longitude': '-0.274488'}",,,,118833046,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.646978', 'street': {'id': 1936070, 'name': 'On or near Clydesdale Close'}, 'longitude': '-0.257402'}",,,,118831532,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.652767', 'street': {'id': 1935520, 'name': 'On or near Station Road'}, 'longitude': '-0.278589'}",,,,118831529,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.648054', 'street': {'id': 1935627, 'name': 'On or near Vale Avenue'}, 'longitude': '-0.272379'}",,,,118833039,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.652767', 'street': {'id': 1935520, 'name': 'On or near Station Road'}, 'longitude': '-0.278589'}",,,,118831528,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659946', 'street': {'id': 1936027, 'name': 'On or near A5135'}, 'longitude': '-0.259290'}",,,,118831523,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.640683', 'street': {'id': 1934771, 'name': 'On or near Elgar Close'}, 'longitude': '-0.303385'}",,,,118831520,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659177', 'street': {'id': 1936146, 'name': 'On or near Parking Area'}, 'longitude': '-0.253551'}",,,,118831519,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667752', 'street': {'id': 1935491, 'name': 'On or near Welham Close'}, 'longitude': '-0.280682'}",,,,118831508,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659872', 'street': {'id': 1935589, 'name': 'On or near Badminton Close'}, 'longitude': '-0.277467'}",,,,118833274,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667327', 'street': {'id': 1935201, 'name': 'On or near Darrington Road'}, 'longitude': '-0.289794'}",,,,118831660,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.657287', 'street': {'id': 1936095, 'name': 'On or near Warwick Road'}, 'longitude': '-0.256457'}",,,,118831469,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.651040', 'street': {'id': 1935853, 'name': 'On or near Newton Crescent'}, 'longitude': '-0.266295'}",,,,118831463,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662547', 'street': {'id': 1935334, 'name': 'On or near Maydwell Lodge'}, 'longitude': '-0.286938'}",,,,118831454,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.648054', 'street': {'id': 1935627, 'name': 'On or near Vale Avenue'}, 'longitude': '-0.272379'}",,,,118832550,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667201', 'street': {'id': 1935461, 'name': 'On or near Leeming Road'}, 'longitude': '-0.282366'}",,,,118831937,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.668593', 'street': {'id': 1935448, 'name': 'On or near Aycliffe Road'}, 'longitude': '-0.282863'}",,,,118831890,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.669864', 'street': {'id': 1935136, 'name': 'On or near Tuxford Close'}, 'longitude': '-0.292359'}",,,,118831886,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.669696', 'street': {'id': 1935604, 'name': 'On or near Woolmer Close'}, 'longitude': '-0.276531'}",,,,118831881,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.656311', 'street': {'id': 1936162, 'name': 'On or near Rowley Lane'}, 'longitude': '-0.249469'}",,,,118831861,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.664878', 'street': {'id': 1935093, 'name': 'On or near Gibbons Close'}, 'longitude': '-0.292055'}",,,,118831849,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659766', 'street': {'id': 1935429, 'name': 'On or near Theobold Street'}, 'longitude': '-0.284310'}",,,,118833271,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.642360', 'street': {'id': 1934872, 'name': 'On or near Beehive Close'}, 'longitude': '-0.300634'}",,,,118831693,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.666709', 'street': {'id': 1935593, 'name': 'On or near Hornbeam Close'}, 'longitude': '-0.277034'}",,,,118831686,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662666', 'street': {'id': 1935752, 'name': 'On or near Broughinge Road'}, 'longitude': '-0.272373'}",,,,118832524,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.657247', 'street': {'id': 1935631, 'name': 'On or near Clarendon Road'}, 'longitude': '-0.275644'}",,,,118831684,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.651135', 'street': {'id': 1935966, 'name': 'On or near Arundel Drive'}, 'longitude': '-0.261189'}",,,,118831597,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667159', 'street': {'id': 1935572, 'name': 'On or near Gateshead Road'}, 'longitude': '-0.278275'}",,,,118831324,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.653020', 'street': {'id': 1935615, 'name': 'On or near Goldfinch Way'}, 'longitude': '-0.276224'}",,,,118833267,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.669755', 'street': {'id': 1935184, 'name': 'On or near Stretton Way'}, 'longitude': '-0.287924'}",,,,118831248,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.653557', 'street': {'id': 1935542, 'name': 'On or near Whitehall Close'}, 'longitude': '-0.277909'}",,,,118831214,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.653338', 'street': {'id': 1935528, 'name': 'On or near Parking Area'}, 'longitude': '-0.279493'}",,,,118833327,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.648872', 'street': {'id': 1935606, 'name': 'On or near Kipling Way'}, 'longitude': '-0.276627'}",,,,118833333,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.660589', 'street': {'id': 1935963, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.261449'}",,,,118833258,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.665421', 'street': {'id': 1935840, 'name': 'On or near Palmers Road'}, 'longitude': '-0.266527'}",,,,118833335,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.649186', 'street': {'id': 1935011, 'name': 'On or near Allum Lane'}, 'longitude': '-0.296909'}",,,,118833337,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.644878', 'street': {'id': 1935984, 'name': 'On or near Connemara Close'}, 'longitude': '-0.259448'}",,,,118831037,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.655880', 'street': {'id': 1936105, 'name': 'On or near Dunster Court'}, 'longitude': '-0.255557'}",,,,118831148,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.668809', 'street': {'id': 1935503, 'name': 'On or near Wentbridge Path'}, 'longitude': '-0.280440'}",,,,118831123,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.648054', 'street': {'id': 1935627, 'name': 'On or near Vale Avenue'}, 'longitude': '-0.272379'}",,,,118832449,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.662510', 'street': {'id': 1935663, 'name': 'On or near Brook Road'}, 'longitude': '-0.275184'}",,,,118831113,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.656507', 'street': {'id': 1936096, 'name': 'On or near Corfe Close'}, 'longitude': '-0.256617'}",,,,118831089,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.652703', 'street': {'id': 1936114, 'name': 'On or near Balmoral Drive'}, 'longitude': '-0.254783'}",,,,118832445,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.655025', 'street': {'id': 1936003, 'name': 'On or near Manor Way'}, 'longitude': '-0.260982'}",,,,118831086,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.649526', 'street': {'id': 1935861, 'name': 'On or near Oak Farm'}, 'longitude': '-0.266122'}",,,,118832901,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659354', 'street': {'id': 1935762, 'name': 'On or near Brook Close'}, 'longitude': '-0.271545'}",,,,118832895,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.665706', 'street': {'id': 1935179, 'name': 'On or near Supermarket'}, 'longitude': '-0.291504'}",,,,118833358,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.665675', 'street': {'id': 1935447, 'name': 'On or near Winthorpe Gardens'}, 'longitude': '-0.283205'}",,,,118832869,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.658226', 'street': {'id': 1935806, 'name': 'On or near Maxwell Road'}, 'longitude': '-0.267612'}",,,,118832861,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.650761', 'street': {'id': 1936005, 'name': 'On or near Parking Area'}, 'longitude': '-0.260220'}",,,,118832849,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.663819', 'street': {'id': 1935182, 'name': 'On or near Stevenage Crescent'}, 'longitude': '-0.289695'}",,,,118832818,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.666115', 'street': {'id': 1935800, 'name': 'On or near Bracken Close'}, 'longitude': '-0.269682'}",,,,118832791,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.664460', 'street': {'id': 1935672, 'name': 'On or near Winstre Road'}, 'longitude': '-0.274488'}",,,,118833242,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.664594', 'street': {'id': 1935451, 'name': 'On or near Catterick Way'}, 'longitude': '-0.281800'}",,,,118832782,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.667999', 'street': {'id': 1935459, 'name': 'On or near Supermarket'}, 'longitude': '-0.282828'}",,,,118833025,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.645360', 'street': {'id': 1936113, 'name': 'On or near Petrol Station'}, 'longitude': '-0.255585'}",,,,118833363,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.652337', 'street': {'id': 1936107, 'name': 'On or near Buckingham Road'}, 'longitude': '-0.256141'}",,,,118833019,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.651879', 'street': {'id': 1936115, 'name': 'On or near Warren Grove'}, 'longitude': '-0.255581'}",,,,118832314,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.657380', 'street': {'id': 1935776, 'name': 'On or near Petrol Station'}, 'longitude': '-0.271215'}",,,,118832231,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.659766', 'street': {'id': 1935429, 'name': 'On or near Theobold Street'}, 'longitude': '-0.284310'}",,,,118832207,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.650761', 'street': {'id': 1936005, 'name': 'On or near Parking Area'}, 'longitude': '-0.260220'}",,,,118833231,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.661261', 'street': {'id': 1935869, 'name': 'On or near Holmesley Road'}, 'longitude': '-0.266151'}",,,,118832181,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.654956', 'street': {'id': 1935535, 'name': 'On or near Glenhaven Avenue'}, 'longitude': '-0.279490'}",,,,118832165,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.664586', 'street': {'id': 1935864, 'name': 'On or near Edulf Road'}, 'longitude': '-0.267195'}",,,,118832830,,2024-05
anti-social-behaviour,Force,"{'latitude': '51.665706', 'street': {'id': 1935179, 'name': 'On or near Supermarket'}, 'longitude': '-0.291504'}",,,,118832151,,2024-05
bicycle-theft,BTP,"{'latitude': '51.587204', 'street': {'id': 2343491, 'name': 'East Finchley (lu Station)'}, 'longitude': '-0.165096'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119279777,LU STATION,2024-05
bicycle-theft,BTP,"{'latitude': '51.612896', 'street': {'id': 2344410, 'name': 'Mill Hill Broadway (station)'}, 'longitude': '-0.248791'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119281619,STATION,2024-05
bicycle-theft,BTP,"{'latitude': '51.612896', 'street': {'id': 2344410, 'name': 'Mill Hill Broadway (station)'}, 'longitude': '-0.248791'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119281620,STATION,2024-05
bicycle-theft,BTP,"{'latitude': '51.587204', 'street': {'id': 2343491, 'name': 'East Finchley (lu Station)'}, 'longitude': '-0.165096'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119279776,LU STATION,2024-05
burglary,Force,"{'latitude': '51.653803', 'street': {'id': 1935736, 'name': 'On or near Almond Way'}, 'longitude': '-0.272594'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",c67b1a766aa4fcd2788e73d2a0a58564c5854e3da5d65a27cf7e264c68ff0675,118825106,,2024-05
burglary,Force,"{'latitude': '51.648332', 'street': {'id': 1935525, 'name': 'On or near Byron Avenue'}, 'longitude': '-0.274190'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",34e2c07f62b432ddfcf06f5533856806d69bf3428a35ee1b3b69c066cfc0d334,118827951,,2024-05
burglary,Force,"{'latitude': '51.646675', 'street': {'id': 1935454, 'name': 'On or near Shiremeade'}, 'longitude': '-0.281971'}",,"{'category': 'Under investigation', 'date': '2024-05'}",b788c88b9c3e2a0851d5c3d7f146183e584bd8b1e97b2286cf3cacc033c2853a,118828760,,2024-05
burglary,Force,"{'latitude': '51.652684', 'street': {'id': 1935462, 'name': 'On or near Petrol Station'}, 'longitude': '-0.281498'}",,"{'category': 'Under investigation', 'date': '2024-05'}",3b976f347dec1e13543edcc797e805a9fd72c2c720a763c14f554db029ffedc5,118823185,,2024-05
burglary,Force,"{'latitude': '51.652703', 'street': {'id': 1936114, 'name': 'On or near Balmoral Drive'}, 'longitude': '-0.254783'}",,"{'category': 'Under investigation', 'date': '2024-05'}",ae2e34e828a323263f04743f17ec9a6cf1c184e036d2960183f1ebb9a98b3d5f,118827425,,2024-05
burglary,Force,"{'latitude': '51.663655', 'street': {'id': 1670955, 'name': 'On or near Broadgates Avenue'}, 'longitude': '-0.180676'}",,"{'category': 'Under investigation', 'date': '2024-05'}",cfaad987a9240db1574549f028fe516e9a5d7460d34e3a3dcd7c722b0a0e6965,118823666,,2024-05
burglary,Force,"{'latitude': '51.664460', 'street': {'id': 1935672, 'name': 'On or near Winstre Road'}, 'longitude': '-0.274488'}",,"{'category': 'Under investigation', 'date': '2024-05'}",4097ea5bb8ada5505561c558d92ca88944401f747db77447b71f48007fc1a641,118827819,,2024-05
burglary,Force,"{'latitude': '51.654217', 'street': {'id': 1935476, 'name': 'On or near Parking Area'}, 'longitude': '-0.280573'}",,"{'category': 'Under investigation', 'date': '2024-05'}",9aaf436760993bb10b33794fdbc91dff38b0c4c1205e93fa4a423b41ffb5e22b,118827685,,2024-05
burglary,Force,"{'latitude': '51.653919', 'street': {'id': 1936142, 'name': 'On or near Tempsford Avenue'}, 'longitude': '-0.253074'}",,"{'category': 'Under investigation', 'date': '2024-05'}",9a7e8e8a01d5a54e6b7a1174c259ddbd3a81ff33a486ef1642ca243dd9c88247,118827325,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.658226', 'street': {'id': 1935806, 'name': 'On or near Maxwell Road'}, 'longitude': '-0.267612'}",,"{'category': 'Under investigation', 'date': '2024-05'}",93fbbbc710393edcc5211cf6f55e6f60da0107ac301efc2ad8cd503036b96fbe,118829241,,2024-05
criminal-damage-arson,BTP,"{'latitude': '51.617878', 'street': {'id': 2345570, 'name': 'Woodside Park (lu Station)'}, 'longitude': '-0.185454'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119281595,LU STATION,2024-05
criminal-damage-arson,Force,"{'latitude': '51.663819', 'street': {'id': 1935182, 'name': 'On or near Stevenage Crescent'}, 'longitude': '-0.289695'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",79410631b1f36d36fc4408001e7ad62d1eee31451faba9540457fdf6487025ec,118828176,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.659872', 'street': {'id': 1935589, 'name': 'On or near Badminton Close'}, 'longitude': '-0.277467'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",152041111e7fc826c090d3c383f726eb34319d016a4e4d038d376a3aec7de45c,118827400,,2024-05
criminal-damage-arson,BTP,"{'latitude': '51.617878', 'street': {'id': 2345570, 'name': 'Woodside Park (lu Station)'}, 'longitude': '-0.185454'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119281596,LU STATION,2024-05
criminal-damage-arson,Force,"{'latitude': '51.669870', 'street': {'id': 1935380, 'name': 'On or near Allerton Road'}, 'longitude': '-0.285360'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2024-05'}",f11c71acb6385914a1e53a880aef33646badd41c603cb54af315ba1adaaac691,118827111,,2024-05
criminal-damage-arson,BTP,"{'latitude': '51.592315', 'street': {'id': 2347826, 'name': 'Colindale (lu Station)'}, 'longitude': '-0.257373'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119279765,LU STATION,2024-05
criminal-damage-arson,Force,"{'latitude': '51.662464', 'street': {'id': 1935456, 'name': 'On or near Linton Avenue'}, 'longitude': '-0.281258'}",,"{'category': 'Under investigation', 'date': '2024-05'}",63b806ba7af18eaf306792f4563a54cc8f983c9ef96c4231166b0f15f0cc254a,118825342,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.655025', 'street': {'id': 1936003, 'name': 'On or near Manor Way'}, 'longitude': '-0.260982'}",,"{'category': 'Unable to prosecute suspect', 'date': '2024-05'}",d960759884b05e417846c28d6ac001fa9db0cbf67bc2626faed634fd41cd99b6,118829733,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.644832', 'street': {'id': 1934631, 'name': ""On or near Lands' End""}, 'longitude': '-0.303042'}",,"{'category': 'Under investigation', 'date': '2024-05'}",f96d592ddc506aa04df1113558cd77aad40d4a2911746160e38c5d3f579dc186,118830906,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.655971', 'street': {'id': 1935699, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-0.274098'}",,"{'category': 'Under investigation', 'date': '2024-05'}",d5d74b5e50886a9a3a9eae9cb5f5e41e719201bf771570168dcf70a907a0034b,118827168,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.663573', 'street': {'id': 1935734, 'name': 'On or near Brodewater Road'}, 'longitude': '-0.272902'}",,"{'category': 'Unable to prosecute suspect', 'date': '2024-05'}",37b53d14d26015b9416c07f91f3f40a42fb9c2560b9b0a3ec3a73032b66fafb0,118826358,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.666848', 'street': {'id': 1935995, 'name': 'On or near Grenfell Close'}, 'longitude': '-0.261455'}",,"{'category': 'Under investigation', 'date': '2024-05'}",41a6e432b6e63a3398f5e19888e19eab68100dd0017896f95e03fb70d2789419,118830136,,2024-05
criminal-damage-arson,BTP,"{'latitude': '51.577698', 'street': {'id': 2343938, 'name': 'Highgate (lu Station)'}, 'longitude': '-0.145648'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119280541,LU STATION,2024-05
criminal-damage-arson,BTP,"{'latitude': '51.558818', 'street': {'id': 2343318, 'name': 'Cricklewood (station)'}, 'longitude': '-0.213081'}",,"{'category': 'Under investigation', 'date': '2024-05'}",,119279798,STATION,2024-05
criminal-damage-arson,Force,"{'latitude': '51.661422', 'street': {'id': 1935632, 'name': 'On or near Canterbury Road'}, 'longitude': '-0.275196'}",,"{'category': 'Under investigation', 'date': '2024-05'}",3836ff1b4dff95128438c3d7b2ec2dbb5982271979d392badf751f1ea3a57ab9,118828920,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.667752', 'street': {'id': 1935491, 'name': 'On or near Welham Close'}, 'longitude': '-0.280682'}",,"{'category': 'Under investigation', 'date': '2024-05'}",713564d9c03b9f7a54bdec8ca8c907fc577e31ac9063353a35182e1bca8a9120,118827023,,2024-05
criminal-damage-arson,Force,"{'latitude': '51.659038', 'street': {'id': 1935782, 'name': 'On or near Shenley Road'}, 'longitude': '-0.270241'}",,"{'category': 'Under investigation', 'date': '2024-05'}",f0adae823bd58dd6e1bc8117c76dde5217ab500764a80074162fe9c8005cf5cb,118828518,,2024-05
